mitra_id,kode_mitra,akun_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_mitra_id,status_mitra_id,skala_kerjasama_id,nama_mitra,nama_badan_hukum,nib,npwp,nama_pic,jabatan_pic,kontak_pic,email_pic,alamat_mitra,wilayah_operasional,deskripsi_dukungan,logo_url,foto_cover_url,status_verified,is_deleted,deleted_at,archived_at,created_at,updated_at
MTR000523,MITRA-2026-00523,AKUN005773,ADM000011,LOK005530,JM08,AKTIF,LOKAL,Layanan Kampus Wirausaha,Layanan Kampus Wirausaha Mandiri,1856517447326,,Dewanto Mahardika,Manajer Program,0856208697387,admin-layanan-kampus-wirausaha@or.id,"Jl. Pandanaran KM 11.4, RT 03/RW 11, kantor operasional Layanan Kampus Wirausaha",Kabupaten/Kota,"Layanan Kampus Wirausaha mendukung UMKM melalui konsultasi ekspor, pendampingan konten, kurasi produk, klinik konsultasi pada bidang distribusi, logistik, ekspor. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000523.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000523.webp,true,false,,,2025-08-08 09:38:55,2025-10-13 09:38:55
MTR000524,MITRA-2026-00524,AKUN005774,ADM000022,LOK005553,JM01,AKTIF,KABUPATEN,Dinas Kolaborasi Karya,Dinas Kolaborasi Karya Mandiri,,,Slamet Lahadalia,Manajer Program,08954385788,usaha24.dinas-kolaborasi-karya@gmail.com,"Jl. Letjen Suprapto KM 8.2, RT 09/RW 06, kantor operasional Dinas Kolaborasi Karya",Nasional,"Dinas Kolaborasi Karya mendukung UMKM melalui konsultasi legal, klinik konsultasi, fasilitasi sertifikasi, kelas pelatihan pada bidang legalitas usaha, pendampingan bisnis, sertifikasi produk. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000524.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000524.webp,true,false,,,2025-03-13 09:55:19,2025-04-21 09:55:19
MTR000525,MITRA-2026-00525,AKUN005775,ADM000086,LOK005576,JM07,AKTIF,EKSPOR,PT Akselerasi Digital,PT Akselerasi Digital,1876567773237,,Rengga Syahputra,Manajer Program,081364606863,halo25.pt-akselerasi-digital@co.id,"Pasar Tembalang Los C-221, kantor operasional PT Akselerasi Digital",Jawa-Bali,"PT Akselerasi Digital berperan sebagai mitra pendamping yang menyediakan promosi digital, kurasi produk, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000525.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000525.webp,true,false,,,2024-07-04 17:50:24,2024-08-31 17:50:24
MTR000526,MITRA-2026-00526,AKUN005776,ADM000109,LOK005599,JM02,AKTIF,LOKAL,Rumah BUMN Riset dan Inovasi,Rumah BUMN Riset dan Inovasi Mandiri,3186634364055,95.456.076.5-494.023,Rohman Susanti,Business Development,087861358334,rumah-bumn-riset-dan-inovasi.kontak@co.id,"Pasar Gede Los D-210, kantor operasional Rumah BUMN Riset dan Inovasi",Jawa Tengah,"Rumah BUMN Riset dan Inovasi membuka program kolaborasi untuk UMKM pada bidang distribusi, pelatihan, pemasaran dengan bentuk dukungan promosi digital, akses pameran.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000526.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000526.webp,true,false,,,2024-05-09 07:04:40,2024-07-28 07:04:40
MTR000527,MITRA-2026-00527,AKUN005777,ADM000161,LOK005622,JM10,AKTIF,LOKAL,Agensi Digital Niaga,Agensi Digital Niaga Mandiri,3392864892236,69.540.142.6-585.570,Agus Rachman,Business Development,081218686600,agensi-digital-niaga.admin@ac.id,"Jl. Cendana KM 14.1, RT 04/RW 08, kantor operasional Agensi Digital Niaga",Online Nasional,"Agensi Digital Niaga membuka program kolaborasi untuk UMKM pada bidang pemasaran, digitalisasi, promosi digital dengan bentuk dukungan kemitraan penjualan, kurasi produk, klinik konsultasi, pendampingan konten.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000527.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000527.webp,true,false,,,2025-05-08 19:50:59,2025-05-27 19:50:59
MTR000528,MITRA-2026-00528,AKUN005778,ADM000018,LOK005645,JM09,AKTIF,KABUPATEN,Inkubator Akses Modal Mandiri,Inkubator Akses Modal Mandiri Mandiri,1201228255253,17.269.849.7-333.627,Tri Utami,Manajer Program,087821958366,order-inkubator-akses-modal-mandiri@corp.id,"Jl. Raya Kartasura KM 16.6, RT 03/RW 09, kantor operasional Inkubator Akses Modal Mandiri",Jawa-Bali,"Inkubator Akses Modal Mandiri berperan sebagai mitra pendamping yang menyediakan mentoring, pendampingan konten, kelas pelatihan bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000528.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000528.webp,true,false,,,2024-10-11 06:28:51,2024-10-28 06:28:51
MTR000529,MITRA-2026-00529,AKUN005779,ADM000011,LOK005668,JM03,AKTIF,PROVINSI,PT Konsultan Legal UMKM,PT Konsultan Legal UMKM,1409730196537,61.385.096.8-496.784,Intan Setiawan,Manajer Program,08776733221,halo-pt-konsultan-legal-umkm@corp.id,"Pasar Nusukan Los C-119, kantor operasional PT Konsultan Legal UMKM",Jawa-Bali,"PT Konsultan Legal UMKM mendukung UMKM melalui promosi digital, pendampingan konten, kemitraan penjualan, bantuan alat pada bidang distribusi, desain kemasan, pemasaran, digitalisasi. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000529.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000529.webp,true,false,,,2025-11-07 18:30:48,2025-12-09 18:30:48
MTR000530,MITRA-2026-00530,AKUN005780,ADM000215,LOK005691,JM07,AKTIF,NASIONAL,PT Kreasi Muda,PT Kreasi Muda,3324602984865,89.258.181.9-765.789,Nugroho Suryani,Koordinator Kemitraan,081336351995,kemitraan30.pt-kreasi-muda@gmail.com,"Jl. Ahmad Yani Gang Anggrek No. 214, kantor operasional PT Kreasi Muda",Jawa Tengah,"PT Kreasi Muda mendukung UMKM melalui kemitraan penjualan, kurasi produk, promosi digital, akses marketplace pada bidang digitalisasi, akses marketplace. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000530.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000530.webp,true,false,,,2024-11-13 08:41:18,2025-01-03 08:41:18
MTR000531,MITRA-2026-00531,AKUN005781,ADM000249,LOK005714,JM05,AKTIF,LOKAL,Asosiasi Pelatihan Wirausaha,Asosiasi Pelatihan Wirausaha Mandiri,2129265357542,21.552.894.1-530.628,Sekar Hapsari,Manajer Program,089875715978,asosiasi-pelatihan-wirausaha531@co.id,"Jl. Setiabudi Gang Kenanga No. 235, kantor operasional Asosiasi Pelatihan Wirausaha",Solo Raya,"Asosiasi Pelatihan Wirausaha membuka program kolaborasi untuk UMKM pada bidang pelatihan, pendampingan bisnis dengan bentuk dukungan promosi digital, pendampingan konten, mentoring.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000531.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000531.webp,true,false,,,2025-02-24 00:46:30,2025-04-28 00:46:30
MTR000532,MITRA-2026-00532,AKUN005782,ADM000109,LOK005737,JM03,AKTIF,KABUPATEN,PT UMKM Naik Kelas,PT UMKM Naik Kelas,3144679060754,,Ilham Afifan,Business Development,087759862057,order-pt-umkm-naik-kelas@corp.id,"Kompleks Ruko Sumber Rejeki Blok B No. 168, kantor operasional PT UMKM Naik Kelas",Jawa Tengah,"PT UMKM Naik Kelas berperan sebagai mitra pendamping yang menyediakan akses gudang, pendampingan konten, kemitraan penjualan bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000532.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000532.webp,true,false,,,2025-01-20 12:42:51,2025-04-03 12:42:51
MTR000533,MITRA-2026-00533,AKUN005783,ADM000106,LOK005760,JM01,AKTIF,PROVINSI,Badan Kemitraan Lokal,Badan Kemitraan Lokal Mandiri,,33.524.739.3-651.224,Ari Kusuma,Koordinator Kemitraan,088230496562,order-badan-kemitraan-lokal@corp.id,"Pasar Colomadu Los G-168, kantor operasional Badan Kemitraan Lokal",Solo Raya,"Badan Kemitraan Lokal berperan sebagai mitra pendamping yang menyediakan konsultasi legal, fasilitasi sertifikasi, kurasi produk bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000533.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000533.webp,true,false,,,2024-08-19 21:00:48,2024-09-11 21:00:48
MTR000534,MITRA-2026-00534,AKUN005784,,LOK005783,JM04,MENUNGGU_VERIFIKASI,KABUPATEN,Universitas Logistik Rakyat,Universitas Logistik Rakyat Mandiri,,45.477.758.4-804.072,Suryo Azzahra,Koordinator Kemitraan,085842547434,universitas-logistik-rakyat534@corp.id,"Jl. Slamet Riyadi No. 232 RT 06/RW 02, kantor operasional Universitas Logistik Rakyat",Solo Raya,"Universitas Logistik Rakyat berperan sebagai mitra pendamping yang menyediakan klinik konsultasi, konsultasi legal, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000534.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000534.webp,false,false,,,2026-01-27 07:35:31,2026-02-17 07:35:31
MTR000535,MITRA-2026-00535,AKUN005785,ADM000133,LOK005806,JM02,AKTIF,EKSPOR,Rumah BUMN Bina Usaha,Rumah BUMN Bina Usaha Mandiri,9170170190606,,Darel Anggraini,Manajer Program,082377393655,cs35.rumah-bumn-bina-usaha@ac.id,"Jl. Tentara Pelajar Kav. 47 Blok D, kantor operasional Rumah BUMN Bina Usaha",Solo Raya,"Rumah BUMN Bina Usaha berperan sebagai mitra pendamping yang menyediakan mentoring, pendampingan konten, akses pameran bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000535.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000535.webp,true,false,,,2024-01-23 13:51:40,2024-02-17 13:51:40
MTR000536,MITRA-2026-00536,AKUN005786,,LOK005829,JM04,MENUNGGU_VERIFIKASI,LOKAL,Politeknik Pangan Berdaya,Politeknik Pangan Berdaya Mandiri,1884593046262,,Rexy Wijayanti,Koordinator Kemitraan,081121281321,kontak36.politeknik-pangan-berdaya@go.id,"Jl. Brigjen Katamso Kav. 22 Blok C, kantor operasional Politeknik Pangan Berdaya",Kabupaten/Kota,"Politeknik Pangan Berdaya membuka program kolaborasi untuk UMKM pada bidang pendampingan bisnis, digitalisasi, riset produk dengan bentuk dukungan klinik konsultasi, pendampingan konten.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000536.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000536.webp,false,false,,,2024-02-25 04:19:49,2024-03-16 04:19:49
MTR000537,MITRA-2026-00537,AKUN005787,ADM000071,LOK005852,JM11,AKTIF,KABUPATEN,Koperasi Klinik Bisnis Rakyat,Koperasi Klinik Bisnis Rakyat,1895803120712,72.273.076.7-012.266,Meiva Handayani,Kepala Divisi UMKM,085152100154,koperasi-klinik-bisnis-rakyat.sales@mitra.id,"Jl. Pemuda Gang Melati No. 95, kantor operasional Koperasi Klinik Bisnis Rakyat",Nasional,"Koperasi Klinik Bisnis Rakyat mendukung UMKM melalui pendampingan konten, pinjaman lunak pada bidang pemasaran, distribusi, permodalan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000537.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000537.webp,true,false,,,2024-06-05 16:48:20,2024-07-02 16:48:20
MTR000538,MITRA-2026-00538,AKUN005788,ADM000118,LOK005875,JM03,AKTIF,LOKAL,CV Pusat Ekspor Pemula,CV Pusat Ekspor Pemula,1398511246277,,Aisyah Wijaya,Manajer Program,08562139861,halo.cv-pusat-ekspor-pemula@co.id,"Jl. KH Ahmad Dahlan No. 150 RT 14/RW 09, kantor operasional CV Pusat Ekspor Pemula",Online Nasional,"CV Pusat Ekspor Pemula mendukung UMKM melalui klinik konsultasi, promosi digital pada bidang pemasaran, digitalisasi, desain kemasan, distribusi. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000538.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000538.webp,true,false,,,2024-05-05 05:11:48,2024-07-08 05:11:48
MTR000539,MITRA-2026-00539,AKUN005789,ADM000048,LOK005898,JM03,AKTIF,LOKAL,CV Sentra Pameran,CV Sentra Pameran,1209933930378,,Sofyan Haunan,Business Development,0899524357876,info-cv-sentra-pameran@ac.id,"Pasar Grogol Los B-56, kantor operasional CV Sentra Pameran",Jawa-Bali,"CV Sentra Pameran mendukung UMKM melalui promosi digital, klinik konsultasi pada bidang pemasaran, digitalisasi, distribusi, desain kemasan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000539.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000539.webp,true,false,,,2025-02-02 16:53:27,2025-02-28 16:53:27
MTR000540,MITRA-2026-00540,AKUN005790,ADM000031,LOK005921,JM01,AKTIF,LOKAL,UPT Ekspor Mandiri,UPT Ekspor Mandiri Mandiri,3119489980709,,Sri Hylmi,Koordinator Kemitraan,085165655900,kemitraan40.upt-ekspor-mandiri@ac.id,"Jl. Perintis Kemerdekaan KM 10.5, RT 13/RW 02, kantor operasional UPT Ekspor Mandiri",Nasional,"UPT Ekspor Mandiri membuka program kolaborasi untuk UMKM pada bidang sertifikasi produk, pelatihan, pendampingan bisnis, legalitas usaha dengan bentuk dukungan kurasi produk, pendampingan konten, konsultasi legal.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000540.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000540.webp,true,false,,,2025-11-17 17:39:18,2025-12-03 17:39:18
MTR000541,MITRA-2026-00541,AKUN005791,ADM000145,LOK005944,JM07,AKTIF,NASIONAL,PT Kemasan Kreatif,PT Kemasan Kreatif,1831512784539,65.365.141.2-036.416,Tania Subianto,Koordinator Kemitraan,082220208304,pt-kemasan-kreatif541@co.id,"Jl. Tanjung Kav. 193 Blok F, kantor operasional PT Kemasan Kreatif",Solo Raya,"PT Kemasan Kreatif berperan sebagai mitra pendamping yang menyediakan klinik konsultasi, pendampingan konten, promosi digital bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000541.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000541.webp,true,false,,,2026-01-19 16:43:54,2026-03-19 16:43:54
MTR000542,MITRA-2026-00542,AKUN005792,,LOK005967,JM05,MENUNGGU_VERIFIKASI,PROVINSI,Asosiasi Gerai Kurasi Produk,Asosiasi Gerai Kurasi Produk Mandiri,3141713837897,,Suhartini Hermawan,PIC CSR,082287691582,cs.asosiasi-gerai-kurasi-produk@or.id,"Jl. Adi Sucipto Gang Pandan No. 24, kantor operasional Asosiasi Gerai Kurasi Produk",Online Nasional,"Asosiasi Gerai Kurasi Produk berperan sebagai mitra pendamping yang menyediakan akses pameran, kurasi produk, mentoring bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000542.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000542.webp,false,false,,,2024-11-21 08:19:59,2024-11-22 08:19:59
MTR000543,MITRA-2026-00543,AKUN005793,ADM000135,LOK005990,JM01,AKTIF,LOKAL,UPT Akselerator Pasar Digital,UPT Akselerator Pasar Digital Mandiri,,25.476.898.4-878.226,Rois Hakim,Manajer Program,081210254018,cs43.upt-akselerator-pasar-digital@mitra.id,"Jl. Tanjung KM 14.5, RT 04/RW 08, kantor operasional UPT Akselerator Pasar Digital",Online Nasional,"UPT Akselerator Pasar Digital membuka program kolaborasi untuk UMKM pada bidang pendampingan bisnis, legalitas usaha, sertifikasi produk, pelatihan dengan bentuk dukungan pendampingan konten, klinik konsultasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000543.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000543.webp,true,false,,,2025-05-11 22:24:42,2025-07-06 22:24:42
MTR000544,MITRA-2026-00544,AKUN005794,ADM000124,LOK006013,JM04,AKTIF,LOKAL,Politeknik Sinergi Nusantara,Politeknik Sinergi Nusantara Mandiri,3360628365400,,Darsih Maharani,PIC CSR,089641918756,usaha44.politeknik-sinergi-nusantara@or.id,"Pasar Gede Los G-100, kantor operasional Politeknik Sinergi Nusantara",Kabupaten/Kota,"Politeknik Sinergi Nusantara mendukung UMKM melalui kelas pelatihan, kurasi produk, mentoring pada bidang pendampingan bisnis, digitalisasi. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000544.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000544.webp,true,false,,,2026-05-16 15:53:59,2026-05-22 15:53:59
MTR000545,MITRA-2026-00545,AKUN005795,ADM000090,LOK006036,JM11,AKTIF,LOKAL,Koperasi Keuangan Rakyat,Koperasi Keuangan Rakyat,,64.590.298.6-885.352,Gita Prasetyo,PIC CSR,085631711742,halo-koperasi-keuangan-rakyat@go.id,"Jl. Setiabudi No. 76 RT 09/RW 09, kantor operasional Koperasi Keuangan Rakyat",Online Nasional,"Koperasi Keuangan Rakyat membuka program kolaborasi untuk UMKM pada bidang permodalan, distribusi, pemasaran dengan bentuk dukungan pinjaman lunak, klinik konsultasi, akses pameran.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000545.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000545.webp,true,false,,,2025-10-11 07:05:09,2025-10-19 07:05:09
MTR000546,MITRA-2026-00546,AKUN005796,ADM000246,LOK006059,JM05,AKTIF,NASIONAL,Komunitas Karya Bersama,Komunitas Karya Bersama Mandiri,3380940721957,23.636.246.7-015.381,Ahmad Purnomo,Manajer Program,0877193283608,komunitas-karya-bersama.halo@go.id,"Kompleks Ruko Mutiara Blok H No. 97, kantor operasional Komunitas Karya Bersama",Online Nasional,"Komunitas Karya Bersama berperan sebagai mitra pendamping yang menyediakan klinik konsultasi, kurasi produk bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000546.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000546.webp,true,false,,,2025-01-28 17:27:35,2025-03-16 17:27:35
MTR000547,MITRA-2026-00547,AKUN005797,ADM000246,LOK006082,JM09,AKTIF,LOKAL,Lembaga Sentra Pendampingan,Lembaga Sentra Pendampingan Mandiri,,13.661.138.8-088.388,Hendra Anwar,Koordinator Kemitraan,08981703207,halo.lembaga-sentra-pendampingan@mitra.id,"Pasar Pucangsawit Los G-139, kantor operasional Lembaga Sentra Pendampingan",Jawa-Bali,"Lembaga Sentra Pendampingan berperan sebagai mitra pendamping yang menyediakan promosi digital, kurasi produk bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000547.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000547.webp,true,false,,,2025-01-04 15:14:51,2025-03-16 15:14:51
MTR000548,MITRA-2026-00548,AKUN005798,ADM000125,LOK006105,JM01,AKTIF,KABUPATEN,Dinas Rumah Kemasan,Dinas Rumah Kemasan Mandiri,3101097894695,15.384.250.9-055.470,Fajar Basuki,Business Development,08123667509,order48.dinas-rumah-kemasan@mitra.id,"Kompleks Ruko Sumber Rejeki Blok F No. 5, kantor operasional Dinas Rumah Kemasan",Jawa-Bali,"Dinas Rumah Kemasan mendukung UMKM melalui konsultasi legal, klinik konsultasi, fasilitasi sertifikasi, kurasi produk pada bidang pelatihan, sertifikasi produk. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000548.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000548.webp,true,false,,,2024-11-10 09:29:19,2024-11-27 09:29:19
MTR000549,MITRA-2026-00549,AKUN005799,ADM000097,LOK006128,JM01,AKTIF,PROVINSI,UPT Mandiri Sejahtera,UPT Mandiri Sejahtera Mandiri,2112133282778,92.480.359.1-001.629,Lestari Manggala,Manajer Program,088158473906,upt-mandiri-sejahtera549@corp.id,"Jl. Setiabudi KM 11.5, RT 05/RW 02, kantor operasional UPT Mandiri Sejahtera",Online Nasional,"UPT Mandiri Sejahtera berperan sebagai mitra pendamping yang menyediakan kelas pelatihan, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000549.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000549.webp,true,false,,,2024-09-11 08:41:09,2024-11-01 08:41:09
MTR000550,MITRA-2026-00550,AKUN005800,ADM000048,LOK006151,JM11,AKTIF,LOKAL,Koperasi Pasar Online Indonesia,Koperasi Pasar Online Indonesia,,31.631.260.2-800.353,Andi Praisylia,PIC CSR,08587489923,halo-koperasi-pasar-online-indonesia@ac.id,"Jl. Raya Solo-Jogja Kav. 177 Blok B, kantor operasional Koperasi Pasar Online Indonesia",Jawa-Bali,"Koperasi Pasar Online Indonesia berperan sebagai mitra pendamping yang menyediakan kurasi produk, pendampingan konten, kemitraan penjualan bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000550.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000550.webp,true,false,,,2026-04-16 17:02:22,2026-05-19 17:02:22
MTR000551,MITRA-2026-00551,AKUN005801,ADM000158,LOK006174,JM04,AKTIF,KABUPATEN,Institut Pasar Rakyat,Institut Pasar Rakyat Mandiri,3134055481904,29.382.274.3-096.308,Hana Fauziah,Business Development,089948613393,order51.institut-pasar-rakyat@gmail.com,"Jl. Raya Solo-Jogja KM 11.0, RT 07/RW 05, kantor operasional Institut Pasar Rakyat",Nasional,"Institut Pasar Rakyat membuka program kolaborasi untuk UMKM pada bidang pendampingan bisnis, digitalisasi dengan bentuk dukungan klinik konsultasi, kelas pelatihan, mentoring.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000551.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000551.webp,true,false,,,2024-12-05 05:02:03,2025-01-05 05:02:03
MTR000552,MITRA-2026-00552,AKUN005802,ADM000118,LOK006197,JM03,AKTIF,LOKAL,CV Nusantara Berdaya,CV Nusantara Berdaya,1335648960186,,Vina Widodo,Kepala Divisi UMKM,0882576033139,cv-nusantara-berdaya552@co.id,"Pasar Tembalang Los G-40, kantor operasional CV Nusantara Berdaya",Online Nasional,"CV Nusantara Berdaya membuka program kolaborasi untuk UMKM pada bidang desain kemasan, distribusi, pemasaran, digitalisasi dengan bentuk dukungan pendampingan konten, akses gudang, kurasi produk, promosi digital.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000552.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000552.webp,true,false,,,2025-06-09 09:22:04,2025-06-25 09:22:04
MTR000553,MITRA-2026-00553,AKUN005803,ADM000194,LOK006220,JM05,AKTIF,PROVINSI,Komunitas Sahabat Produk Lokal,Komunitas Sahabat Produk Lokal Mandiri,3346668897531,,Mega Haryanto,PIC CSR,08786936211,komunitas-sahabat-produk-lokal.kemitraan@co.id,"Pasar Klewer Los C-36, kantor operasional Komunitas Sahabat Produk Lokal",Jawa Tengah,"Komunitas Sahabat Produk Lokal mendukung UMKM melalui pendampingan konten, klinik konsultasi, kemitraan penjualan, kurasi produk pada bidang akses marketplace, pelatihan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000553.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000553.webp,true,false,,,2024-09-28 18:04:39,2024-11-27 18:04:39
