akun_id,peran_id,nama_lengkap,email,no_hp,password_hash,status_aktif,email_verified_at,last_login_at,created_at,updated_at
AKUN003056,UMKM,Ilham Ryannareta,ir03056@yahoo.co.id,089884118039,sha256$6-oGkwATk_tSHVWxC7Tq5Q$cf46993e403233ed6c17ecc83665e467910d8a45c5111e4196f9d9eb8409e650,true,2026-04-27 05:14:34,2026-05-18 17:39:21,2026-04-26 08:14:34,2026-05-18 17:39:21
AKUN003057,UMKM,Ari Yusnita,ariyusnita57@mail.com,08217703978,sha256$U97QQoyxBAXT5HINm6NQuw$bf6014e210df009c67be430e0344939f86ede90ecf73bd88b808048dda78938d,true,2025-10-26 06:06:30,,2025-10-24 21:06:30,2025-10-24 21:06:30
AKUN003058,UMKM,Suryo Fadhilah,sf03058@icloud.com,08816377868,sha256$RlxnIY3fCLsdokHpX8MyJQ$37e0b0adc641672dde23738c0067f5b2fdd193186f7775e3f8747feeabf6150f,true,2025-11-23 21:26:47,2025-11-20 08:10:43,2025-11-20 07:26:47,2025-11-20 08:10:43
AKUN003059,UMKM,Darel Ramadhani,darel_ramadhani.3059@mail.com,081135775739,sha256$yQW_iTXZZUaftCR0g6FEeA$7182b6ee71a3d980519103a41a8c33b7b9d9b346ae8b30ea53b760a6a2aa6029,true,2025-12-19 19:07:44,2026-05-09 20:01:12,2025-12-15 19:07:44,2026-05-09 20:01:12
AKUN003060,UMKM,Rexy Anjani,ra03060@yahoo.co.id,08953711332,sha256$Fp14xU44LUBhbHmAAgKg2Q$94b6c87499c85a3e21879bd75c7a360714839fb3abe7a74813a69bb9d566e403,true,2024-05-26 18:34:04,,2024-05-25 00:34:04,2024-05-25 00:34:04
AKUN003061,UMKM,Prabowo Santoso,prabowo-santoso-2037@gmail.com,085386024583,sha256$tGwq97XBHDViZ_qnYvF9PQ$3a71acdfcd89482512cba415b8740ff05cd2faa82e5cbabd83d5b0a2f8baa431,true,2026-06-02 11:23:39,2026-06-02 03:42:41,2026-05-31 04:23:39,2026-06-02 03:42:41
AKUN003062,UMKM,Khairunnisa Sari,khairunnisa.sari55@yahoo.co.id,082276996525,sha256$wAVQco7xamxMh51Wjy4p4A$9f731b0f41fa8b970c5fceb4e155396d4ab940dec6de90864170f12e9b18786a,true,2026-03-08 13:36:15,2026-05-17 15:04:23,2026-03-07 17:36:15,2026-05-17 15:04:23
AKUN003063,UMKM,Hafizh Puspita,hafizhpuspita63@mail.com,081351182259,sha256$GirvTypaM_YeqDacn-6c9g$dcca93df97da5f9f9544a6dab8be2596c127d6899d4ebe413cb372df87bf89a8,true,2024-03-03 20:35:55,2024-09-21 06:11:31,2024-02-29 04:35:55,2024-09-21 06:11:31
AKUN003064,UMKM,Nurul Aryati,nurul.03064@gmail.com,085121661188,sha256$py-buVNSPNBGZWIW-1ojTQ$d599ac833a04f602bd0d1e116fc91810dd4f3c6e8c8525233040ef5de8265b38,true,,2026-05-20 01:19:47,2026-03-17 06:01:17,2026-05-20 01:19:47
AKUN003065,UMKM,Naufan Afifansyah,naufanafifansyah65@yahoo.co.id,08997777352,sha256$0KxanO_puA0BiCyKtNwMzg$47a804801d4e96a3c0aabe2a277530334d767ef33ec82f0cebb5d10a3f020d42,true,2024-10-07 05:03:12,2024-10-15 12:50:13,2024-10-06 13:03:12,2024-10-15 12:50:13
AKUN003066,UMKM,Sriyono Wicaksono,sriyono_wicaksono.3066@gmail.com,089564223079,sha256$gzi9MZQeof02W8eiNQVeyg$cdd0e892362f23566520fe6b1c2bf9add1fb995d22d7004bb0a6386a903111a5,true,2024-05-12 21:33:15,2024-08-15 21:54:50,2024-05-09 05:33:15,2024-08-15 21:54:50
AKUN003067,UMKM,Latifah Herlambang,latifah-herlambang-2139@yahoo.co.id,087867065848,sha256$MEsgQ_DiFnAlCD31EzZdHw$4ff50b822da6f3cefb1d2cd8eb12f3e1b37a6477c4afceb404c2f1a340ddeda0,true,2024-11-03 17:16:03,2024-12-17 20:18:02,2024-11-01 07:16:03,2024-12-17 20:18:02
AKUN003068,UMKM,Krisna Setyowati,krisna.03068@umkm.id,082173386385,sha256$Lsyj2KOupBfgSxGjMzw7Sw$c133514b7591d57e3f1fc2aa3d6b71ade6b45e535b89ca0d80c52499c29c02fd,true,2024-12-16 19:10:39,,2024-12-16 17:10:39,2024-12-16 17:10:39
AKUN003069,UMKM,Novi Asih,novi-asih-2173@yahoo.co.id,08586138647,sha256$-L6MrOBKby7YaNrHVJ4wLw$118e34a8258985fcfa35a6527eb6e298e2fc9a3bac9be6f62fb2520c3e4b39b9,true,2024-09-18 15:08:00,2025-10-09 11:30:45,2024-09-17 21:08:00,2025-10-09 11:30:45
AKUN003070,UMKM,Siti Wahyuni,sitiwahyuni70@umkm.id,089876265172,sha256$xKSOlPVT_SDU8kCIvmBd4g$c8ccaba1a1f48fe62ff4b4757a913821fd40c05c3ea2ff79c67867a30b8a927a,true,2025-07-09 04:17:18,2026-05-17 20:18:23,2025-07-06 18:17:18,2026-05-17 20:18:23
AKUN003071,UMKM,Yusuf Pramono,yusufpramono71@mail.com,087813088861,sha256$v_1qIulbRsDKUv3yS0dHJw$f6b3258057bef60ca03c827933342e3c927a5e7dff0cedb356c6e3ff56d5b619,true,2026-02-06 04:39:29,,2026-02-02 22:39:29,2026-02-02 22:39:29
AKUN003072,UMKM,Rizky Amin,rizkyamin72@yahoo.co.id,0812868097322,sha256$bJpJKxR-_BOzjmBlWGd0Xg$f217f704aa5d57ddb4a7f1a398012b825d2ea540166aa1d7477d829f7db2377e,true,2024-11-17 22:16:34,2025-02-24 21:46:16,2024-11-16 11:16:34,2025-02-24 21:46:16
AKUN003073,UMKM,Maya Mahardika,mm03073@gmail.com,085671328984,sha256$pVvhDNzXjrOqyd85nLZpjg$ccbc2f1c05ad0962eb2f483123a0ba3917f992c1d27e0f67cb1fb22dbd07e1e5,true,2024-05-13 01:33:36,2024-08-30 10:16:55,2024-05-09 23:33:36,2024-08-30 10:16:55
AKUN003074,UMKM,Rafi Nugraha,rafi.03074@mail.com,082279296045,sha256$5wnQAUNGFajL0DIbNU8jYg$c2a5b5bdd0edfdaf87c2944c3f34299a7a1500ac747974f09880d75eb895f4e1,true,2025-12-02 08:11:42,2026-04-28 01:39:00,2025-12-01 14:11:42,2026-04-28 01:39:00
AKUN003075,UMKM,Mila Rohmah,mila.03075@yahoo.co.id,089676865094,sha256$fM54hP4CU7aM-MPj3NdD_g$e0631af77ee648290edec996cfca70dd3c135c9c28ead82ce6a5227f309f88b7,true,2024-11-08 05:30:12,2025-04-03 22:48:04,2024-11-04 23:30:12,2025-04-03 22:48:04
AKUN003076,UMKM,Rangga Pratiwi,rangga_pratiwi.3076@mail.com,082326795049,sha256$YF0lEze2N3lIv9JBo0ksQg$930e3b1648c01a9f3c18b55340343e0b78689971bc3d7ada4e87ecaa223c4110,false,2026-02-13 07:56:02,2026-03-16 20:54:12,2026-02-12 03:56:02,2026-03-16 20:54:12
AKUN003077,UMKM,Hanif Kusnadi,hanif.kusnadi70@outlook.com,081221830510,sha256$612sK-3AboRUnmClrvmi_Q$3a234d2e69393d5f034a4f7fa2f9e0c108c6ddccbcafdd6cf8bab6ecb3ce1733,true,2025-08-06 11:08:01,,2025-08-02 22:08:01,2025-08-02 22:08:01
AKUN003078,UMKM,Nisa Saputra,nisa.saputra71@icloud.com,0823264100227,sha256$f4BmJrWIoF8bKONwKI1XBw$2270e81bc92057bfbd4c1ca99c7ca0e811f49a8cc4c892d7b7ac662f63984c20,true,2024-09-01 09:35:53,2025-07-25 08:43:38,2024-08-30 20:35:53,2025-07-25 08:43:38
AKUN003079,UMKM,Yoeke Permata,yoeke_permata.3079@gmail.com,085595337476,sha256$cotKOB_C-W0PywVUHbaoSw$909dfa321fb004d9a9dce918e04176dcbd443dcf905c440513c703fce133b4ea,true,2024-07-13 18:41:09,2025-10-13 22:21:22,2024-07-13 09:41:09,2025-10-13 22:21:22
AKUN003080,UMKM,Lolo Haunan,lh03080@mail.com,085889673444,sha256$e7PqJCAvpGOF4ijanrbe3Q$4db99d31475477d15d7905adaedd19891009ee942ca663f92eff86839b4cb925,true,2025-09-19 21:24:39,2025-11-05 11:15:57,2025-09-17 16:24:39,2025-11-05 11:15:57
AKUN003081,UMKM,Najma Hylmi,najmahylmi81@mail.com,085354229904,sha256$m3dpvjwlz0He0Er2MxDCsQ$238fb0660a7e87e49695697cd1893c17bdab6841e7ec33a923a0987c750ef4e9,true,,,2025-09-18 02:46:22,2025-09-18 02:46:22
AKUN003082,UMKM,Taufik Lahadalia,taufik_lahadalia.3082@outlook.com,089981318555,sha256$VyI4cXJhFJ81OtE6SKeuig$f6fccbe338f96bdf2fe13e51b7fef22be4884a0b789e3d4a959beaa1bef161bc,true,2025-05-05 08:44:45,2026-01-10 23:41:40,2025-05-04 21:44:45,2026-01-10 23:41:40
AKUN003083,UMKM,Ratna Syahputra,ratna.03083@mail.com,0813281768519,sha256$IgNzfEclF6KXp5D0Ol-MXA$7dab13bf782d740f01d139776f180dd9c68e0461d97e3dc5e08dde1a54446a4c,true,2025-04-08 07:12:14,2026-02-25 05:05:49,2025-04-06 15:12:14,2026-02-25 05:05:49
AKUN003084,UMKM,Salma Susanti,salma.03084@gmail.com,082169402805,sha256$2Xnp8OxEL0OiDsXWEA-YOA$1d53dfe98e189beac2ce053dfb477dc47b6e7c84639fb6b5fd1c92a367a1a312,true,2024-04-02 20:55:06,,2024-04-01 04:55:06,2024-04-01 04:55:06
AKUN003085,UMKM,Sulastri Rachman,sulastri_rachman.3085@mail.com,0851165038540,sha256$kB2E4fcVkgwvg8C-27o-8w$f4d682444d341d72a7902f23958da69b229378fba2cca8d1f2e482a4328428f6,true,2025-03-01 04:43:13,2026-04-30 10:08:43,2025-02-27 09:43:13,2026-04-30 10:08:43
AKUN003086,UMKM,Mardiyah Utami,mardiyah.03086@yahoo.co.id,082290622939,sha256$xLmobjy9E-4Fwxj6efO_PA$af334d8bd38474450b8653c20c3a6af8735e88ae1c7b5d95eafc580fdeb7298a,true,2026-04-14 21:16:39,2026-05-28 08:07:36,2026-04-12 21:16:39,2026-05-28 08:07:36
AKUN003087,UMKM,Suyatno Setiawan,ss03087@mail.com,08887956210,sha256$ZsFg-e-e6NUhXF9tS49sYw$d4ae14174150058977564fbb4724392ca580011462a3a11dcf37908ccf6c9de5,true,2026-05-21 21:23:40,,2026-05-19 16:23:40,2026-05-19 16:23:40
AKUN003088,UMKM,Puspita Fauzi,puspitafauzi88@gmail.com,085246465267,sha256$a9zMAmCwOc2xLcSSrCiurQ$2dcf0e05e2325e2cff929950ada23813af32aba762d629e4f924cc2b317bb6e5,true,2025-01-15 00:57:05,,2025-01-12 23:57:05,2025-01-12 23:57:05
AKUN003089,UMKM,Anisa Pertiwi,anisa.03089@icloud.com,085244140025,sha256$XeldcUZCe748SNqG-SljRw$c5fb1e4702414efcb2e772957860dcb79abdeaca5101e428f2a009fec31ac883,true,2024-07-04 13:02:14,2026-03-07 19:52:08,2024-06-30 21:02:14,2026-03-07 19:52:08
AKUN003090,UMKM,Rina Herfina,rina_herfina.3090@gmail.com,089630365449,sha256$CrGdwVqEgi4S4Nyu9JJ3Jw$d4e4869735de7ceaf85390e864877b0848b7408fec32930e772c2e1c6077db69,true,2024-01-09 12:22:54,2024-07-29 04:51:00,2024-01-06 08:22:54,2024-07-29 04:51:00
AKUN003091,UMKM,Dian Hermawan,dh03091@outlook.com,089598549384,sha256$1oN_SSXA_bWlnuh0eDiWvg$1ecc0a5e46d2096dcc1299f6ae59dcfcebca5f6528f9882d7edadac8171fa2d7,true,2025-06-06 08:19:06,2025-10-22 22:26:13,2025-06-04 09:19:06,2025-10-22 22:26:13
AKUN003092,UMKM,Bayu Hakim,bayu.03092@gmail.com,0878323562646,sha256$_jzQ42_rBX8RRvCs1fK1zQ$398e1f6a7c153806be7f7881ec4735bec0aac1e73d67623684267a91bda6b079,true,2025-09-20 14:57:20,,2025-09-20 07:57:20,2025-09-20 07:57:20
AKUN003093,UMKM,Kartika Maharani,kartikamaharani93@outlook.com,0852905550587,sha256$GyarIDRAwFX-V30-6nKMqg$f87b0ba9c2ad31d1c53da9af50565debc446b44ec146a92b7ec1378e68ccbd37,true,2025-05-14 23:19:34,2025-09-18 00:22:08,2025-05-11 05:19:34,2025-09-18 00:22:08
AKUN003094,UMKM,Galih Prasetyo,galih.03094@outlook.com,087728434687,sha256$VY0nDAdja9x0cXWtg-fIjQ$2b35cdc54d0790f5a50277a36b6191c5733a97e080e9e2369612645775e24026,true,2025-04-28 05:09:37,,2025-04-27 00:09:37,2025-04-27 00:09:37
AKUN003095,UMKM,Miftah Purnomo,miftah_purnomo.3095@yahoo.co.id,08233815697,sha256$w9irk6_cTvPHp3kcH6-D6g$a0a03aa241870094ad88b249a160f7ba9d20262f6e450a251b51af062546618f,true,2024-10-20 06:42:28,2024-12-13 10:49:52,2024-10-18 01:42:28,2024-12-13 10:49:52
AKUN003096,UMKM,Fauzan Anwar,fauzan.03096@umkm.id,082170755397,sha256$oZMCSt1ginCOrKC7P51xzQ$8e8b6d42916345b420d0cf430996bfd6427d27345954c75fa651363089076c4f,true,2026-01-06 10:04:27,2026-03-11 00:37:27,2026-01-05 05:04:27,2026-03-11 00:37:27
AKUN003097,UMKM,Annisa Astuti,annisa-astuti-2649@outlook.com,08114054087,sha256$lCfDGfbB4QUySqXCde24sw$d3a6ee6d8541e442057713d8e300fc4b3af0ef808a5697419c0c85402ad23dfa,true,2025-07-15 04:47:30,2026-01-04 04:11:10,2025-07-12 09:47:30,2026-01-04 04:11:10
AKUN003098,UMKM,Lois Artanti,lois_artanti.3098@yahoo.co.id,0896753742762,sha256$_pMSBZw9M8KVMbYd6KlL7g$5aba13b413dc2e25ea801b0d472e32ff63c6863166c532317808b4121224ce3b,true,2025-01-11 18:58:56,2025-10-13 20:01:17,2025-01-10 23:58:56,2025-10-13 20:01:17
AKUN003099,UMKM,Satria Cahyono,satria.cahyono92@gmail.com,089989139520,sha256$XyS1uuXslEHqtuQatkE_1A$7a7ca58ac1d8045b0dd5cde92ae068df29ebf52b30fd2e15c11dac6b78e6dd62,true,2024-06-04 15:28:34,2025-02-24 11:37:10,2024-06-04 11:28:34,2025-02-24 11:37:10
AKUN003100,UMKM,Bahlil Mutmainah,bahlil_mutmainah.3100@gmail.com,0882375278745,sha256$-WNL9RQHdbhkn8ty9VSDlw$bc22c5fba7e3efa1e9e47a05b3bd02243adf9f450221cd8f4665b8e616087062,true,2024-03-15 13:51:21,,2024-03-13 15:51:21,2024-03-13 15:51:21
AKUN003101,UMKM,Rizal Kusumawati,rizal.03101@mail.com,08561502913,sha256$B9MMFWIhOEZcvlFnUUrTjQ$796a527ecf2d97fbc08b15aa7c0444b843862dc2e50969b09322b34aec74fbba,true,2026-01-18 19:14:29,2026-05-06 05:51:56,2026-01-18 07:14:29,2026-05-06 05:51:56
AKUN003102,UMKM,Gilang Nuraini,gilangnuraini102@mail.com,085735723381,sha256$yYqj7-Lr5MpmCUsHOxZkyw$43b81d6fc3ba65945ca927810938bd820f61a2f97a719d6cd80c7be65120af12,true,2025-11-24 07:01:38,2026-03-22 22:11:45,2025-11-22 05:01:38,2026-03-22 22:11:45
AKUN003103,UMKM,Ayu Nugroho,ayu-nugroho-2751@bisnis.id,082226477601,sha256$pG0ricq_0lqczGUo_ub3IA$e6fca64ffbfa943f5a7f28813b9d13208af0e8bb91943ac3c143b7ccd47cb8aa,true,2025-04-18 14:26:47,2025-10-11 02:13:32,2025-04-14 20:26:47,2025-10-11 02:13:32
AKUN003104,UMKM,Rendra Ningsih,rendraningsih104@mail.com,082131546113,sha256$a0t8496IFdY54YQ3B3QY6A$a7137478c951bb9df1ccd102a6601531a8f12ad7f8d73c4c459844c23c1ea1b3,true,2026-01-30 00:05:18,,2026-01-27 12:05:18,2026-01-27 12:05:18
AKUN003105,UMKM,Titin Fitriani,titin.03105@bisnis.id,08589388323,sha256$Co8cMc7dOtGR8abZ2w_vdw$e264ab86b50cd4fee69412f01eacacc2ab703685132d45c312036d3ebf4cc50f,true,2024-10-14 07:50:44,2026-05-03 07:07:18,2024-10-11 14:50:44,2026-05-03 07:07:18
AKUN003106,UMKM,Khusnul Azarel,ka03106@gmail.com,082325351138,sha256$FfQGliwmdxPwCHwRk5xdtw$35a675cb21b3f9f096e0e034e4765d2d48dbc244d27bae2a4755b27ab83d0dca,true,2024-06-26 13:30:22,2025-04-18 20:31:48,2024-06-24 13:30:22,2025-04-18 20:31:48
AKUN003107,UMKM,Wulan Pangestu,wulan_pangestu.3107@bisnis.id,081361320792,sha256$stwGa02XoWy8yB2v7wkj4g$0b78ba6d0b247b3da7ed173f8f0f08060373afec74db2e06e2b14255782cc489,true,2025-05-27 11:39:15,2025-08-22 21:05:54,2025-05-25 12:39:15,2025-08-22 21:05:54
AKUN003108,UMKM,Mursid Maryati,mursid.maryati4@icloud.com,089735833505,sha256$u3ZZ4i_NF2iP89An-VkJ5g$904ea15465655fa6a1086728abd088ef6c46cdd9fe5eea0c9097d2c8bce7af9c,true,2024-11-23 09:15:35,2026-06-01 10:02:08,2024-11-20 15:15:35,2026-06-01 10:02:08
AKUN003109,UMKM,Nur Sutrisno,nur.03109@mail.com,0882178853266,sha256$AibIDRHkarY6nB33ktpZkg$42d2d03a429b0cf182aa7ee590d0143686e28c14691c2aa94368a8c0589efafe,true,2026-04-30 17:05:53,2026-05-07 12:55:38,2026-04-29 16:05:53,2026-05-07 12:55:38
AKUN003110,UMKM,Putri Prakoso,putri_prakoso.3110@gmail.com,08962214719,sha256$9-nYMy_yr2CYFeBYeZXwpw$2a1a347cec6c63469b4ce7c263fed749fc6152f2bfc6740038c6934bc956c40a,true,2025-11-23 08:33:35,,2025-11-21 12:33:35,2025-11-21 12:33:35
AKUN003111,UMKM,Aulia Lestari,aulia_lestari.3111@outlook.com,0821451599137,sha256$8Ot3wRYA7auA5yqVBWM9fQ$22d1351bda1f5fb7aa53568c201ad67032ffc06802bf09377ffa2fe007268444,true,2025-11-03 02:10:25,2026-05-15 00:35:56,2025-10-31 16:10:25,2026-05-15 00:35:56
AKUN003112,UMKM,Teguh Maulana,teguh.03112@yahoo.co.id,088210764265,sha256$mebKMh4w8p5apPU00kR40A$06ce47f0e6f5ce1602b1c45360fa19af2e16c00196d02a2eeccd09c3b04933fd,true,2025-09-11 13:16:31,,2025-09-08 18:16:31,2025-09-08 18:16:31
AKUN003113,UMKM,Kirana Mulyani,kirana_mulyani.3113@umkm.id,087742364357,sha256$Kcssu2nyXbEriFcWe8IMsA$71115717a578b06b80fc2559d7a52f825d3a32cf9a6859dcbf36bcb83e9db1a7,true,2024-05-25 21:04:56,2024-07-16 16:48:20,2024-05-24 20:04:56,2024-07-16 16:48:20
AKUN003114,UMKM,Dimas Ungu,dimasungu114@mail.com,085727568940,sha256$q9N3Pgj3yqYBGdAHcXvMlQ$a587a345696d55816c86de5e90b267affd2dc1595896395506b946fe43e05f02,true,2026-01-01 17:12:48,,2025-12-29 16:12:48,2025-12-29 16:12:48
AKUN003115,UMKM,Aditya Subianto,aditya-subianto-2955@mail.com,08214932552,sha256$jMVdM6rYQObhJHIk7f_MaA$99ddda796e2b628b8b7ea2cde055d038c18ffeefd49749cd7fe47cda25a20d29,true,2025-12-24 19:29:58,2026-04-01 00:03:38,2025-12-21 20:29:58,2026-04-01 00:03:38
AKUN003116,UMKM,Naila Ramdani,naila-ramdani-2972@mail.com,08829910932,sha256$fR8cr3oAx-WbUJvWR0iSAQ$a220219f970a272a908618da8498703c6528129968e36cdb66ce7dac4847be41,true,2025-09-03 11:56:25,2026-04-02 01:13:24,2025-09-01 00:56:25,2026-04-02 01:13:24
AKUN003117,UMKM,Reza Wulandari,rezawulandari117@mail.com,087833922920,sha256$Ry038irb9F2XwQ2dHbKC4Q$5cc1c34d6c30632cd5be3c7ef9430f94fc449c28447b4934fce4392850f4da67,true,2025-12-23 21:32:03,2026-04-08 22:00:34,2025-12-21 19:32:03,2026-04-08 22:00:34
AKUN003118,UMKM,Raihan Pawestri,raihan.pawestri14@yahoo.co.id,088886897422,sha256$REDsupFE68cPDSq9z7fMpQ$6b8fd4a689f7a9556ac986da7c8328ed1f5611496d69f9e5a8c0cb01a592f64e,true,2024-12-10 17:04:02,2025-07-15 03:16:07,2024-12-10 12:04:02,2025-07-15 03:16:07
AKUN003119,UMKM,Viola Wibowo,vw03119@outlook.com,0856223454073,sha256$qjJiMK2JE9QOdB6V1YJiNA$6ad966d41767e9162417f0f9d6e470b1434224aab364219f3ea8261ca9a63149,true,,,2025-05-23 07:30:19,2025-05-23 07:30:19
AKUN003120,UMKM,Aisyah Rahmawati,aisyah_rahmawati.3120@yahoo.co.id,089555822639,sha256$5hAp3Bhw8HealVDaImNYeg$6fe91e2b8ae6506dca886461f3c98bba8d7d5e2dc92306735c5d069b44b891b5,true,2025-01-21 03:18:45,,2025-01-19 08:18:45,2025-01-19 08:18:45
AKUN003121,UMKM,Sofyan Suryani,sofyan-suryani-3057@yahoo.co.id,0878198121893,sha256$L-i0pqLfKRPZwNdnStR0Ag$71f357bb3539ae152c54b6f4eb791242f3b21739e8dd9f01154044b9f069ca40,true,2024-10-17 14:24:20,2025-01-03 08:49:43,2024-10-15 16:24:20,2025-01-03 08:49:43
AKUN003122,UMKM,Sri Hapsari,sri-hapsari-3074@mail.com,089637893178,sha256$xZv9veaRfAoe3KWqpdA1Tg$4a5af9843d4fe75acbc1023fe2f5c39e71be30266d7b2e3f50b3daab809a8974,false,2026-06-01 09:58:26,2026-05-29 17:22:55,2026-05-28 13:58:26,2026-05-29 17:22:55
AKUN003123,UMKM,Tania Akmalin,tania.akmalin19@outlook.com,085780521631,sha256$NyBiQyHXttSJZ9vcpW7Z1g$0100ed2356d74971c31476a6d1cabdf6a956f9a901966447d588f8039de8a7d5,true,2025-03-01 00:25:01,2026-04-26 10:27:10,2025-02-27 02:25:01,2026-04-26 10:27:10
AKUN003124,UMKM,Suhartini Sulistyo,ss03124@bisnis.id,08998520980,sha256$qs3GUOSjZ7H7b20GZVPtrA$0c48c0c44ff606c5bf15e8b2d7a82e80db9f756eaafdb36d0bdc65cc2f00c1bf,true,2024-11-29 23:09:22,2025-08-13 06:29:40,2024-11-28 00:09:22,2025-08-13 06:29:40
AKUN003125,UMKM,Rois Gunawan,rois_gunawan.3125@yahoo.co.id,085367523631,sha256$QTl3BwcuaG1NDzxjl3Urdw$0f389d0998d77e542e77b973aa458356d92cb086b162a7fbf4fe13eca9113c6a,true,2024-11-21 11:27:10,2026-02-18 07:09:48,2024-11-21 00:27:10,2026-02-18 07:09:48
AKUN003126,UMKM,Darsih Prabawa,darsih.03126@mail.com,0898327431705,sha256$AmI4e5i3-fb42w_dZrVV-g$672c3afdc02506bfbaf41778e112a5b939b8e777a83ec04fb3166895866290d9,true,2025-12-02 22:58:41,2026-02-26 17:21:08,2025-12-02 15:58:41,2026-02-26 17:21:08
AKUN003127,UMKM,Gita Rahman,gita.rahman23@umkm.id,089541723564,sha256$7_PQ7l5kQDG0weBoPm9ONg$70191b295b594089735e35718412c7f0fa4e688f3217002dfeb067cc93bda6ed,true,2026-02-28 11:19:48,2026-04-27 09:40:40,2026-02-25 13:19:48,2026-04-27 09:40:40
AKUN003128,UMKM,Ahmad Hidayat,ahmad_hidayat.3128@gmail.com,08553047555,sha256$V74cm45zbEdZbtlygG7H5Q$245bb95317b0d44851c0ff163d3f1d18974294b6258f9d3bbc1a1198e54009bb,true,,2026-05-19 20:17:08,2024-06-20 15:10:05,2026-05-19 20:17:08
AKUN003129,UMKM,Hendra Cahyani,hendra-cahyani-3193@bisnis.id,08213918844,sha256$Z5N33g5N0XhKO5sAoU_MvA$d371f4ac43e8809864813011b457bbc6088ea0f0074d383cb5dbff5d08aee6da,true,2026-03-20 20:03:19,,2026-03-18 11:03:19,2026-03-18 11:03:19
AKUN003130,UMKM,Fajar Basuki,fb03130@yahoo.co.id,087852444515,sha256$RRRk4YmtaMkVnMXWbvFdxg$b2bc4d7a45c23f9351990bfdccc6123f268a21165cfb87db302a2262ea863d4e,true,2025-08-16 16:18:59,2026-04-15 15:21:20,2025-08-14 22:18:59,2026-04-15 15:21:20
AKUN003131,UMKM,Lestari Manggala,lestari_manggala.3131@outlook.com,085240916852,sha256$ocs_qxBsn-y394X4-NCw8w$b45817b5eee101cc3703cff10e5746ac4690bcd78cb2eaca78007f79085e4215,true,2025-02-19 22:37:49,2025-12-18 23:09:53,2025-02-19 13:37:49,2025-12-18 23:09:53
AKUN003132,UMKM,Andi Kusuma,andi.03132@gmail.com,085662748444,sha256$RVbvHhVzaKPMRfg4JJRTiw$f2ab10169eae4bee18cd00b6d1100fcb77888bd9316a2953c56049fcf60268e0,true,2024-06-12 10:55:35,2025-01-17 11:12:21,2024-06-09 23:55:35,2025-01-17 11:12:21
AKUN003133,UMKM,Hana Azzahra,ha03133@gmail.com,0851483083180,sha256$1KvKbQ5WwJcJpc5NlTixmw$cb99044abc33dbc698fbced32990ee09adca49d076bb96b62d2e756fef4bd3a9,true,2024-08-20 09:58:34,2024-09-02 20:36:58,2024-08-18 01:58:34,2024-09-02 20:36:58
AKUN003134,UMKM,Vina Anggraini,vina.03134@gmail.com,08826684172,sha256$RAAIv1qm2pdZ4Otvcl2ezQ$eef2d752419db6fd45a2bdd2cd78866274c707a4026f50761bc2f919007106ec,true,2025-11-07 14:06:06,2026-05-26 15:38:55,2025-11-06 11:06:06,2026-05-26 15:38:55
AKUN003135,UMKM,Mega Wijayanti,mega_wijayanti.3135@mail.com,0897779928403,sha256$oE7GLMvBOSa9Ctnbl1oduA$ee916e92e42f9659ec2586a3d768f6b52069e8db3df4df6f1b59b58af97e6c23,true,2025-10-05 07:39:34,2026-03-12 16:29:43,2025-10-05 00:39:34,2026-03-12 16:29:43
AKUN003136,UMKM,Fikri Handayani,fikri.handayani32@mail.com,089791956965,sha256$SIGqw8xV_R8zWr27uMkNtg$c7832dcdff15329e07e8b162a976d4164911a476e1cb15bc2db1b1f3d9e72ed2,true,2025-10-21 02:05:16,2026-05-21 17:13:53,2025-10-20 16:05:16,2026-05-21 17:13:53
AKUN003137,UMKM,Rambat Wijaya,rambat.03137@mail.com,085296787750,sha256$9rVqQYIxHci0qkDFiO-7cg$3b38bc36ba771dbcf5594c0c26b97de2288d1d63d01eb1f5568713008174458e,true,2025-12-18 04:02:29,2025-12-28 09:15:19,2025-12-14 08:02:29,2025-12-28 09:15:19
AKUN003138,UMKM,Prayuda Amalia,prayuda.amalia34@gmail.com,085240439023,sha256$_h3oqLlatNVV2dQkQImzgA$c88fc78746f2544348b840dbf76f2f99caa35bf2ed98d4baf9e3ccc3bc623079,true,2024-06-18 07:32:41,2024-07-18 22:53:13,2024-06-17 23:32:41,2024-07-18 22:53:13
AKUN003139,UMKM,Dhea Ade,dheaade139@mail.com,08976001908,sha256$aoloZyqUnWkVSnFfLqkfgA$b0a5ba87cecfddf71902b4563bf009dc3449fb62550873c837eea6a61abc3429,true,2025-10-18 01:04:10,2025-11-14 10:31:43,2025-10-15 16:04:10,2025-11-14 10:31:43
AKUN003140,UMKM,Yoga Syakira,yoga.syakira36@gmail.com,089774805630,sha256$dfvn5WhiFGfnBh1xpMC5wg$7229d235274f6d1b487f8a27da2544e7fcc939760388a67b6c827feab65f134e,true,2024-03-12 08:20:10,2024-11-06 15:23:01,2024-03-10 05:20:10,2024-11-06 15:23:01
AKUN003141,UMKM,Yuni Fauziah,yf03141@umkm.id,0821983629248,sha256$sNfK0XEio87rO8qXlzh_QQ$32374040d5261bf6d8400a18044a1416d9d6c6f12c7895787524fae4fcb51413,true,2024-05-15 12:56:14,,2024-05-13 06:56:14,2024-05-13 06:56:14
